Lexical item;Level
manzana;A2
manzano;B1
mapa;A1
mapa de carretera;B1
maquetar;C1
maquetar una noticia a dos columnas;C2
maquetar una noticia a tres columnas;C2
maquillador;B2
maquillaje;B1
maquillar;B1
maquillarse;B1
maquinaria;C1
maquinilla de afeitar;B1
maquinista;C2
mar;A1
mar apacible;C2
mar báltico;B1
mar bravo;C2
mar mediterráneo;B1
mar picado;C2
mar rojo;B1
marítimo;B2
maracuyá;C1
maravillado;C1
marcar;B1
marcar un gol;B1
marcar un número de teléfono;B1
marcha;B2
marcha atrás;C1
marcha nupcial;B2
marchante;C2
marchar;B2
marcharse;A2
marcharse de fin de semana;B1
marcharse de puente;B1
marchitarse;C2
marchito;C2
marco;B2
marea;B2
marea negra;B2
mareado;B1
marear;B2
marearse;B2
marejada;C2
maremoto;B1
mareo;B2
margarina;B1
margarita;A2
marginación;B2
marginado;C1
marginal;C1
marginalidad;C1
marginar;C1
marido;A1
marina;C2
marinero;B1
marino;B1
marisco;B1
marketing;B1
marroquí;A1
martes;A1
marxismo;B2
marxista;B2
marzo;A1
masía;C2
masa;C1
masaje;B2
masaje relajante;B2
masajear;C2
masajista;B2
mascarilla;B2
mascota;B1
masculino;B1
masticar;B2
matanza;C2
matar;B1
matar el gusanillo;C2
matar la sed;C2
matasellos;C1
mate;C1
matemáticas;A2
materia;B1
materia anual;B2
materia combustible;C1
materia obligatoria;B2
materia prima;B1
materia trimestral;B2
material de construcción;B2
materialista;C2
maternal;B2
maternidad;B2
matiz;B2
matizar;C1
matrícula;B1
matriarca;C2
matriarcado;C2
matricular;B1
matricular un vehículo;C1
matricularse;B1
matrimonio;B1
matrimonio civil;C1
matrimonio de conveniencia;C1
matrimonio heterosexual;B1
matrimonio homosexual;B1
matrimonio religioso;C1
matrona;C2
maullar;C2
maullido;C2
maximizar;B2
maximizar un documento;B2
maximizar una ventana;B2
mayo;A1
mayonesa;A2
mayor;A2
mayoría;B1
mayoría étnica;B2
mayoría religiosa;B2
mayoría social;B2
mayorista;C2
mecánicamente;B2
mecánico;A2
mecedora;C1
mecenas;C2
mecha;B2
medalla;B2
media jornada;B1
media pensión;A2
medias;A2
medicamento;A2
medicamento contraindicado;B2
medicamento curativo;C1
medicamento fuerte;C1
medicamento genérico;B2
medicamento homeopático;B2
medicina;A2
medicina alternativa;C1
medicina deportiva;C1
medicina general;C1
medicina natural;C1
medicina preventiva;C1
medicina tradicional;C1
medicinal;B2
medida de seguridad;B2
medio;C2
medio ambiente;B1
medio audiovisual;B2
medio campo;C2
medio kilo;A2
medio periodístico;B2
medio rural;C1
medio urbano;C1
medioambiente;B2
medios de comunicación;B1
medios de información;B1
medir;B1
medir la luz;B1
mejillón;B2
mejilla;B2
mejor;A2
mejoría;C2
mejorar;B2
mejorar una nota;C1
melódico;C1
melómano;C2
melón;A2
melancólico;C2
melancolía;C2
melena;B2
melena suelta;B2
melisa;C2
mellizo;B2
melodía;C1
membrete;C1
memoria;C1
memoria histórica;C2
memorizado;B1
memorizar;B1
memorizar una fórmula;A2
memorizar una regla;A2
menú;B1
menú del día;B1
menestra;A2
menestra de verduras;A2
menor;A2
mensaje;A2
mensaje de texto;B1
mensajero;B1
menstruación;B2
menstrual;B2
mensual;B1
mentira;B1
mentiroso;B1
mentor;C2
mercader;C2
mercadillo;C2
mercado;A1
mercado de dinero;C1
mercado de divisas;C2
mercado de valores;C2
mercado financiero;B2
mercado inmobiliario;B2
mercado negro;C1
mercadotecnia;C1
mercancía;B2
mercancía extranjera;B2
mercancía internacional;B2
mercancía nacional;B2
mercurio;B2
merecer;B2
merecer la confianza;C1
merecer la pena;B2
merendar;A1
merendero;C2
merengue;B1
meridiano;C2
meridional;C2
merienda;A1
meritorio;C1
merluza;A2
mermelada;A2
mesón;C1
mesa;A1
mesa abatible;C2
mesa auxiliar;C1
mesa camilla;C1
mesa de centro;C1
mesa de comedor;C1
mesa electoral;B2
mesa extensible;C2
mesa plegable;C2
mesero;A2
meseta;C1
mesilla de noche;B1
mesita de noche;B1
metáfora;C1
metafísica;C1
metafórico;C1
meteorito;C1
meter;B1
meter datos;B1
meter datos en el ordenador;B1
meter dinero;B1
meter dinero de la cuenta;B1
meter el bajo;C1
meter el dobladillo;C1
meter la cintura;C1
meter la manga;C1
meter primera;C1
meter segunda;C1
meter tercera;C1
meter un gol;C2
meterse;B2
meterse en camisa de once varas;B2
meterse en el papel;C1
meterse en el personaje;C1
meterse en la película;C1
meterse en un texto;C2
meterse en una empresa;C2
metodología;C2
metrópoli;C2
metralleta;C1
metro;A1
metro cúbico;B1
metro cuadrado;B1
metro ligero;B2
metropolitano;C1
mexicano;A1
mezclar;B1
mezclar las cartas;B2
mezclarse;C1
mezquita;B1
miércoles;A1
michelines;C2
microbio;C2
microondas;A2
microorganismo;C2
microprocesador;C2
microscopio;B2
miedo;B1
miedo atroz;C2
miedo irracional;C2
miel;B1
miembro;B2
migaja;C2
migraña;C2
migración;C2
mil;A1
milésimo;B1
milímetro;B1
milagro;B2
mileurista;B2
miligramo;B1
militar;B1
mimado;C2
mimar;C2
mina;C1
mina antipersona;C1
mineral;B1
minifalda;B1
minifundio;C2
minimizar;B2
minimizar un documento;B2
minimizar una ventana;B2
ministerial;C1
ministerio;B1
ministerio de hacienda;B2
ministro;A2
ministro de asuntos exteriores;B1
ministro de defensa;B1
ministro de educación;B1
ministro de interior;B1
minoría;B1
minoría étnica;B2
minoría religiosa;B2
minoría social;B2
minorista;C2
minucioso;C1
minuta;C2
mirada;B1
mirada desafiante;C2
mirada punzante;C2
mirar;A2
mirar de frente;C1
mirar de lado;C1
mirar de reojo;C1
mirar en un diccionario;B1
mirar en un libro;B1
mirar fijamente;C1
mirar un mapa;A2
mirar un plano;A2
mirar un plano de metro;A2
mirilla;C2
misa;B1
miseria;C1
misil;C1
misionero;C1
misiva;C2
misticismo;C2
mito;C1
mitológico;C1
moño;C1
mobiliario;B2
mobiliario urbano;C1
mochila;A2
mochilero;C1
moción de censura;C2
modélico;C1
modelo;C1
modelo de belleza;C2
modelo de la época;C2
modelo estético;C2
modernización;C1
modernizar;C1
moderno;B1
modificación;B2
modificar;B2
modificar el código de circulación;C1
modificar las normas;C1
modificar las normas de circulación;C1
modificar las normas de tráfico;C1
modo;B1
modo de preparación;B1
molécula;B2
molde;B2
moldear;B2
moldear el carácter;C2
moldura;C2
molecular;B2
moler;B2
moler el café;C1
moler el trigo;C1
molestar;B2
molestia;B2
molido;B2
mollera;C2
molusco;C2
momia;C1
momificar;C2
monárquico;B2
monólogo;B2
monarquía;B1
monasterio;C1
moneda;A2
moneda extranjera;B2
monedero;B1
monitor;B1
monitor de actividades;B2
monitorear;B2
monitorizar;B2
monja;B2
monje;B2
mono;B1
monogamia;C2
monopolio;C2
monopolización;C2
monopolizar;C2
monopolizar el sector;C2
monoteísta;B2
monovolumen;C1
montículo;C2
montaña;A1
montañero;B1
montaje;B2
montar;B2
montar alboroto;C2
montar en bici;A2
montar en bicicleta;A2
montar en cólera;C2
montar en el tobogán;B2
montar en los columpios;B2
montar en moto;A2
montar escándalo;C2
montar griterío;C2
montar jaleo;C2
montar jolgorio;C2
montar la tienda de campaña;B2
montar un alboroto;C2
montar un barullo;C2
montar un dispositivo;C2
montar un escándalo;C2
montar un griterío;C2
montar un jaleo;C2
montar un jolgorio;C2
montar un restaurante;B2
montar un viaje;B2
montar una exposición;B2
montar una fiesta;B2
montarse en un coche;B1
montarse en una bicicleta;B1
montarse en una moto;B1
monte;B2
monumental;C1
monumento;A2
monzón;C2
mora;B2
morada;C1
morar;C2
morder;B2
morder el polvo;C2
mordisco;B2
morenito;A2
moreno;A2
moreno de piel;B1
morir;A2
morirse;A2
morirse de aburrimiento;C1
morirse de cansancio;C1
morirse de frío;C1
morirse de hambre;C1
morirse de miedo;C1
morirse de pena;C1
morirse de rabia;C1
morirse de sed;C1
morirse de sueño;C1
moroso;B2
morro;C2
mortadela;C1
mortuorio;C2
mosca;A2
mosquita muerta;C2
mosquito;A2
mostaza;B1
mosto;C1
mostrador;A2
mostrador de facturación;B2
mostrar;B1
mostrar afinidad;C2
mostrar amabilidad;C2
mostrar amistad;B2
mostrar apego;C2
mostrar apoyo;B2
mostrar aprecio;C2
mostrar cariño;B2
mostrar comprensión;B2
mostrar confianza;B2
mostrar cordialidad;C2
mostrar estima;C2
mostrar respeto;B2
mostrar simpatía;C2
mostrar un comportamiento;B2
mostrar un comportamiento adecuado;B2
mostrar un comportamiento injusto;B2
mostrar un sentimiento;B2
mostrar un sentimiento íntimo;C1
mostrar un sentimiento acusado;C2
mostrar un sentimiento amargo;C1
mostrar un sentimiento profundo;C1
mostrar una actitud adecuada;B2
mostrar una actitud injusta;B2
mote;C1
motel;C1
moto;B1
motor;B1
mover;B1
mover el cuerpo;B1
mover el esqueleto;C2
mover la cabeza;B1
mover las manos;B1
mover los brazos;B1
moverse;B1
movido;C1
movilización;C1
movilización pública;C1
movilizar;C1
movilizar las tropas;C2
movimiento;B1
movimiento artístico;B2
movimiento de rotación;C2
movimiento de traslación;C2
movimiento migratorio;C1
movimiento sísmico;C1
mozo;C2
muñeca;B1
muñeira;C2
muchas calorías;B2
muchas gracias;A1
mucho gusto;A1
mudanza;B1
mudarse;B2
mudarse de barrio;B2
mudarse de casa;B2
mudarse de zona;B2
mudo;B2
mueble;A2
mueble bar;C2
muela;A2
muelle;C1
muermo;C2
muerte;B1
muerto;B1
muestra;B2
muestra de arte;B2
mugido;C2
mugir;C2
mugre;C2
mugriento;C2
mujer;A1
multa;B1
multar;B1
multinacional;A2
multiplicación;B2
multiplicar;B1
mundial;B1
mundo;A2
mundo vegetal;C1
munición;C2
municipio;C1
mural;C1
muralla;B1
murmullo;C2
murmurar;C2
murmurarse;C2
muro;C2
museo;A1
musical;A2
muslo;B1
muslos de pavo;B2
muslos de pollo;B2
mustio;C2
musulmán;A1
"muy bien, gracias";A1
muy hecho;B1
náufrago;C1
náuseas;B2
néctar;C2
níscalo;C2
núcleo;B2
núcleo urbano;C1
número;A1
número cardinal;C2
número compuesto;C2
número de identificación;B2
número de identificación fiscal;C2
número de matrícula;B2
número de teléfono;A1
número decimal;B2
número equivocado;B1
número exacto;C2
número impar;B2
número ordinal;C2
número par;B2
número primo;C2
nómina;B2
nacer;A2
nacer de pie;C2
nación;B1
nacimiento;B2
nacimiento de un río;B2
nacional;B1
nacionalidad;A1
nacionalismo;C2
nadador;A2
nadar;A1
nadar a braza;C1
nadar a crol;C1
nadar de espaldas;C1
nadar y guardar la ropa;B2
nailon;B1
nana;C2
napia;C1
naranja;A2
nariz;A1
nariz aguileña;C1
nariz chata;C1
nariz respingona;C1
narración;B2
narrador;B2
narrar;B2
nata;B1
natación;B2
nato;C2
natural;B2
naturaleza;A2
naturaleza muerta;C2
naufragar;C1
nauseabundo;C2
navaja;B2
navaja multiuso;C2
navajazo;C2
nave;B2
nave industrial;C1
navegación;B2
navegación a vela;C2
navegación de altura;C2
navegación de recreo;C2
navegación fluvial;C2
navegador;B1
navegar;B1
navegar en alta mar;C2
navegar en mar abierto;C2
navegar por internet;A2
navegar por la red;A2
navidad;A2
navideño;C1
naviero;C2
neceser;B2
necesidad;B1
necesitado;C2
negar;B2
negativo;B2
negligencia;C1
negligente;C1
negociante;C1
negociar;B2
negociar el horario;C1
negociar el sueldo;C1
negociar las condiciones laborales;C1
negociar un contrato;B2
negocio;A2
negro;A1
nervio;B2
nervioso;B1
neumonía;B2
neurólogo;B1
neurología;C1
neurona;B2
neuronal;C1
neutrón;C2
nevar;A1
nevera;A2
nevera portátil;B1
niña;A1
niñez;B2
niño;A1
niño adoptado;B1
niño huérfano;B2
niño probeta;B2
nicaragüense;A2
nicaragua;A2
nicho;C2
nido;C1
niebla;A2
nieto;A1
nieve;A2
NIF;C2
niquelado;C2
nitidez;B2
nitrógeno;B2
no caber duda;B2
no caber en sí;C2
no caber en sí de dicha;C2
no caber en sí de gozo;C2
no caber en sí de júbilo;C2
no dar ni golpe;C1
no dar ni una;C2
no dar palo al agua;C2
no estar del todo mal;C1
no estar mal;B2
no estar nada mal;C1
no levantar cabeza;C2
no llegarle a la suela del zapato;B2
no llegarle la camisa al cuerpo;B2
no pegar ni golpe;C2
no pintar nada;B2
no poder con su alma;C1
no poder dar un paso más;C2
no poder más;C1
no poder verlo ni en pintura;C2
no practicante;B2
no querer verlo ni en pintura;B2
no respetar el límite de velocidad;C1
no saber a nada;B1
no soportar;B1
no tener carácter;B2
no tener carisma;C2
no tener dos dedos de frente;B2
no tener educación;B2
no tener estudios;B1
no tener modales;B2
no tener personalidad;B2
no tener preferencia;C1
no tener temperamento;B2
no ver tres en un burro;C1
no ver tres montados en un burro;C1
noble;B2
nobleza;C1
nocivo;C2
nocivo para la salud;C2
nombramiento;C2
nombrar;C1
nombre;A1
nombre artístico;C1
nombre de pila;C1
nombre de usuario;B1
nonagésimo;A2
nordeste;A2
norma;B2
norma de circulación;B1
normativa;C1
noroeste;A2
norte;A1
nota;A2
nota a pie de página;C2
nota alta;B2
nota baja;B2
nota blanca;C2
nota corchea;C2
nota final;B2
nota fusa;C2
nota injusta;B2
nota justa;B2
nota media;B2
nota musical;B2
nota negra;C2
nota semicorchea;C2
nota semifusa;C2
notar;B2
notar una sensación de aburrimiento;C2
notar una sensación de desánimo;C2
notar una sensación de desasosiego;C2
notar una sensación de euforia;C2
notar una sensación de incertidumbre;C2
notar una sensación de inseguridad;C2
noticia;B1
noticia bomba;B2
noticia de última hora;B2
noticia de actualidad;B2
noticia extraoficial;B2
noticia fiable;B2
noticia oficial;B2
notificación;C1
notificar;C1
novatada;C1
novato;C1
novecientos;A2
novela;A2
novela costumbrista;C2
novela de amor;B1
novela de aventuras;B1
novela de caballerías;C2
novela de ciencia ficción;B1
novela histórica;B1
novela negra;B2
novela picaresca;C2
novela policíaca;B1
novela policiaca;B1
novela romántica;B1
novela rosa;B2
novelista;B1
noveno;A2
noventa;A1
noviazgo;B1
noviembre;A1
novillos;C1
novio;A1
nubarrón;C2
nube;A2
nubes de evolución diurna;C2
nublado;A2
nublarse;B1
nuboso;A2
nudista;B2
nudo;C1
nuera;B2
nuevas tecnologías;B2
nueve;A1
nuevo;A1
nuevo testamento;B2
nuez;B1
nutrición;B2
nutrido;C1
nutrientes;B2
nutrir;C1
nutrir la piel;C2
nutrirse;C1
nutritivo;B2
oídos sordos;B2
oír;A2
obús;C2
obedecer;B1
obedecer a los padres;B1
obedecer una ley;B2
obediencia;B1
obediente;B1
obeso;C2
objetividad;C1
objetivo;B2
objeto;B1
objeto de análisis;B2
objeto de conocimiento;C1
objeto de estudio;B2
obra;B2
obra anónima;C1
obra arquitectónica;B2
obra artística;C1
obra conocida;B2
obra cumbre;C2
obra de arte;B1
obra de teatro;A2
obra de vanguardia;C1
obra desconocida;B2
obra dilatada;C2
obra escultórica;B2
obra extensa;C1
obra inacabada;C1
obra inconclusa;C2
obra ingente;C2
obra literaria;B1
obra maestra;C1
obra pictórica;B2
obra representativa;B2
obra teatral;B2
obrar;C2
obrar un milagro;C2
obrero;C1
obrero especializado;C1
obsequiar;B2
obsequio;B2
observación;B2
observar;B1
observatorio;C1
obtener;B2
obtener beneficios;C1
obtener buenas notas;C1
obtener buenos resultados;C1
obtener créditos;B2
obtener el divorcio;C1
obtener el graduado;C1
obtener el graduado escolar;C1
obtener ganancias;C1
obtener la separación;C1
obtener malas notas;C1
obtener malos resultados;C1
obtener un descuento;B2
obtener un indulto;C1
obtener un título;C1
obtener una beca;B2
obtener una plaza;C1
obviamente;B2
obvio;B2
océano;A2
océano ártico;B1
océano atlántico;B1
océano pacífico;B1
oca;C1
ocasión;A2
ocasional;B1
ocasionalmente;B1
occidental;B1
occidente;B1
oceánico;B1
oceanía;B1
ochenta;A1
ocho;A1
ochocientos;A1
ocio;B2
ocioso;C1
octavo;A2
octogésimo;A2
octubre;A1
oculista;B1
ocultación;B2
ocultar;B2
ocultar un sentimiento;C2
oculto;B2
ocupación;B2
ocupado;B1
ocupar;C1
ocupar un cargo;B2
ocupar un cargo de responsabilidad;B2
ocupar un cargo directivo;B2
ocupar un cargo honorífico;C1
ocupar un cargo público;B2
ocupar un cargo vitalicio;C1
ocupar un escaño;C2
ocupar un puesto;B2
ocupar un puesto honorífico;C1
ocupar un puesto vitalicio;C1
ocupar una plaza;B2
ocuparse;B2
oda;C2
odiado;B1
odiar;A2
odio;B2
odioso;B2
OEI;C1
oeste;A1
ofensiva;C2
oferta;B1
oferta de empleo;B1
oferta de trabajo;B1
oferta pública de empleo;B2
oficial;C1
oficiar;C2
oficiar misa;C2
oficiar un acto;C2
oficina;A1
oficina bancaria;C1
oficina de correos;A2
oficina de empleo;A2
oficina de información;A1
oficina de información y turismo;A1
oficina de planificación y desarrollo;C1
oficina de producción;C1
oficina de turismo;A1
oficina del INEM;B2
oficinista;A2
oficio;B1
ofrecer;B1
ofrecer apoyo;C2
ofrecer asistencia;C2
ofrecer ayuda;C2
ofrecer educación superior;B2
ofrecer educación universitaria;B2
ofrecer una ayuda;B1
ofrecerse;B2
oftalmólogo;B1
oftalmología;C2
ojal;C2
ojera;C1
ojeriza;C2
ojo;A1
ojo hundido;C1
ojo por ojo y diente por diente;C2
ojo rasgado;C1
ojo saltón;C1
ojos acuosos;C2
ojos enrojecidos;C2
ola;A2
ola de calor;B1
ola de frío;B1
oleaje;C2
oler;B1
olfatear;C1
olfato;B2
olimpiada;B2
oliva;B1
olivo;A2
olla;B2
olla a presión;B2
olvidar;B1
olvidarse;B1
ombligo;C1
omnívoro;C1
once;A1
onda;B2
onda corta;C2
onda larga;C2
ondear;C2
ondear bandera;C2
ondear la bandera;C2
ondulado;C1
